"symbol","date","adjusted","total_volume","return"
"RCL",2024-10-31,205.16,42091800,16.35
"RCL",2024-11-29,242.65,34530900,18.27
"RCL",2024-12-30,231.94,40025900,-4.41
"REG",2023-01-31,60.74,19690500,6.6
"REG",2023-02-28,57.34,16814900,-5.6
"REG",2023-03-31,56.4,23759300,-1.64
"REG",2023-04-28,56.63,11884600,0.41
"REG",2023-05-31,51.87,20566800,-8.41
"REG",2023-06-30,57.55,20095000,10.95
"REG",2023-07-31,61.06,16756300,6.1
"REG",2023-08-31,57.96,28641000,-5.08
"REG",2023-09-29,55.95,18427000,-3.47
"REG",2023-10-31,56.72,24044000,1.38
"REG",2023-11-30,59.09,18913100,4.18
"REG",2023-12-29,63.73,20970100,7.85
"REG",2024-01-31,59.61,27347100,-6.46
"REG",2024-02-29,58.93,25600600,-1.14
"REG",2024-03-28,58.23,23086700,-1.19
"REG",2024-04-30,56.95,28791400,-2.2
"REG",2024-05-31,59.04,21392800,3.67
"REG",2024-06-28,60.48,20424600,2.44
"REG",2024-07-31,65.48,20713600,8.27
"REG",2024-08-30,70.68,22231100,7.94
"REG",2024-09-30,70.87,21870400,0.27
"REG",2024-10-31,70.09,19100400,-1.1
"REG",2024-11-29,74.17,23817800,5.82
"REG",2024-12-30,72.71,23342900,-1.97
"REGN",2023-01-31,757.5,12419000,5.13
"REGN",2023-02-28,759.44,12341300,0.26
"REGN",2023-03-31,820.62,15598400,8.06
"REGN",2023-04-28,800.76,8863700,-2.42
"REGN",2023-05-31,734.62,12554000,-8.26
"REGN",2023-06-30,717.62,14710600,-2.31
"REGN",2023-07-31,740.96,13082500,3.25
"REGN",2023-08-31,825.43,11808600,11.4
"REGN",2023-09-29,821.9,8085100,-0.43
"REGN",2023-10-31,778.89,8722000,-5.23
"REGN",2023-11-30,822.75,11110200,5.63
"REGN",2023-12-29,877.16,12741300,6.61
"REGN",2024-01-31,941.57,11852200,7.34
"REGN",2024-02-29,964.85,10253800,2.47
"REGN",2024-03-28,961.25,8523900,-0.37
"REGN",2024-04-30,889.52,10148700,-7.46
"REGN",2024-05-31,978.9,9455700,10.05
"REGN",2024-06-28,1049.68,9310500,7.23
"REGN",2024-07-31,1077.8,8543300,2.68
"REGN",2024-08-30,1183.17,10420300,9.78
"REGN",2024-09-30,1049.89,12689200,-11.26
"REGN",2024-10-31,837.12,17457700,-20.27
"REGN",2024-11-29,749.26,16783800,-10.5
"REGN",2024-12-30,701.69,17577900,-6.35
"RF",2023-01-31,21.21,150626200,9.16
"RF",2023-02-28,21.02,134033100,-0.9
"RF",2023-03-31,16.88,437739800,-19.7
"RF",2023-04-28,16.61,191422800,-1.6
"RF",2023-05-31,15.71,230174200,-5.42
"RF",2023-06-30,16.4,186810400,4.39
"RF",2023-07-31,18.74,140512300,14.27
"RF",2023-08-31,17.1,152069900,-8.75
"RF",2023-09-29,16.03,162117500,-6.26
"RF",2023-10-31,13.55,273124300,-15.47
"RF",2023-11-30,15.55,157266500,14.76
"RF",2023-12-29,18.32,183119100,17.81
"RF",2024-01-31,17.65,189566100,-3.66
"RF",2024-02-29,17.85,184764500,1.13
"RF",2024-03-28,20.15,181107500,12.89
"RF",2024-04-30,18.46,166598100,-8.39
"RF",2024-05-31,18.54,139553500,0.43
"RF",2024-06-28,19.44,138597700,4.85
"RF",2024-07-31,21.7,197962400,11.63
"RF",2024-08-30,22.72,149176100,4.7
"RF",2024-09-30,22.87,146240000,0.66
"RF",2024-10-31,23.4,178254300,2.32
"RF",2024-11-29,26.73,154684100,14.23
"RF",2024-12-30,23.41,160193600,-12.42
"RJF",2023-01-31,108.95,31736100,5.54
"RJF",2023-02-28,104.78,20605200,-3.83
"RJF",2023-03-31,90.52,45934500,-13.61
"RJF",2023-04-28,87.86,30620900,-2.94
"RJF",2023-05-31,87.69,28345100,-0.19
"RJF",2023-06-30,101.12,23329700,15.32
"RJF",2023-07-31,107.26,17522500,6.07
"RJF",2023-08-31,101.92,15523000,-4.98
"RJF",2023-09-29,98.27,18086000,-3.58
"RJF",2023-10-31,93.39,19751000,-4.97
"RJF",2023-11-30,102.89,15807100,10.17
"RJF",2023-12-29,109.54,21996200,6.46
"RJF",2024-01-31,108.25,25806100,-1.18
"RJF",2024-02-29,118.21,18282700,9.2
"RJF",2024-03-28,126.61,19278100,7.11
"RJF",2024-04-30,120.28,26204800,-5
"RJF",2024-05-31,121.02,18774800,0.62
"RJF",2024-06-28,121.87,18640200,0.7
"RJF",2024-07-31,114.79,38413200,-5.81
"RJF",2024-08-30,118.32,23035100,3.08
"RJF",2024-09-30,121.18,19716600,2.42
"RJF",2024-10-31,147.21,32335300,21.48
"RJF",2024-11-29,168.13,23393900,14.21
"RJF",2024-12-30,154.27,23242600,-8.24
"RL",2023-01-31,118.46,17391100,17.21
"RL",2023-02-28,113.04,22013800,-4.58
"RL",2023-03-31,112.31,19498100,-0.65
"RL",2023-04-28,110.5,16266100,-1.61
"RL",2023-05-31,102.34,22114800,-7.38
"RL",2023-06-30,119.43,19100900,16.7
"RL",2023-07-31,127.21,19517300,6.51
"RL",2023-08-31,112.97,21501000,-11.19
"RL",2023-09-29,113.18,13443600,0.19
"RL",2023-10-31,109.71,15779100,-3.07
"RL",2023-11-30,126.14,19527200,14.98
"RL",2023-12-29,141.31,15804200,12.03
"RL",2024-01-31,140.79,15202100,-0.37
"RL",2024-02-29,182.2,23997000,29.41
"RL",2024-03-28,184.76,20979200,1.41
"RL",2024-04-30,161.02,21896000,-12.85
"RL",2024-05-31,183.89,21833700,14.2
"RL",2024-06-28,173.07,16476400,-5.88
"RL",2024-07-31,173.6,17051100,0.31
"RL",2024-08-30,169.32,17908300,-2.47
"RL",2024-09-30,192.47,14650000,13.67
"RL",2024-10-31,196.51,12304800,2.1
"RL",2024-11-29,229.73,15688100,16.9
"RL",2024-12-30,231.37,12512500,0.71
"RMD",2023-01-31,223.57,14177700,9.72
"RMD",2023-02-28,208.94,12602000,-6.54
"RMD",2023-03-31,214.81,13232100,2.81
"RMD",2023-04-28,236.36,9240900,10.03
"RMD",2023-05-31,207.16,15273600,-12.35
"RMD",2023-06-30,214.74,13531000,3.66
"RMD",2023-07-31,218.52,11969900,1.76
"RMD",2023-08-31,157.26,37281600,-28.03
"RMD",2023-09-29,145.71,39086700,-7.34
"RMD",2023-10-31,139.15,37322800,-4.5
"RMD",2023-11-30,155.92,25171400,12.05
"RMD",2023-12-29,170.05,16925500,9.06
"RMD",2024-01-31,188.02,21206800,10.57
"RMD",2024-02-29,172.16,16853500,-8.44
"RMD",2024-03-28,196.25,22105800,13.99
"RMD",2024-04-30,212.07,29184700,8.06
"RMD",2024-05-31,204.93,18508100,-3.37
"RMD",2024-06-28,190.12,26402900,-7.23
"RMD",2024-07-31,211.81,19062600,11.41
"RMD",2024-08-30,243.94,22686100,15.17
"RMD",2024-09-30,243.05,21586300,-0.36
"RMD",2024-10-31,241.4,24483000,-0.68
"RMD",2024-11-29,248.46,17190400,2.92
"RMD",2024-12-30,228.99,15094200,-7.84
"ROK",2023-01-31,270.92,15806100,9.49
"ROK",2023-02-28,284.45,11555400,4.99
"ROK",2023-03-31,283.02,16315200,-0.5
"ROK",2023-04-28,273.34,14408100,-3.42
"ROK",2023-05-31,269.88,16352700,-1.27
"ROK",2023-06-30,319.13,16335000,18.25
"ROK",2023-07-31,325.76,12227400,2.08
"ROK",2023-08-31,303.51,19648000,-6.83
"ROK",2023-09-29,278.02,15243200,-8.4
"ROK",2023-10-31,255.59,17045800,-8.07
"ROK",2023-11-30,269.18,24164600,5.32
"ROK",2023-12-29,303.42,14560500,12.72
"ROK",2024-01-31,247.52,18102000,-18.42
"ROK",2024-02-29,279.85,27215500,13.06
"ROK",2024-03-28,285.98,19245600,2.19
"ROK",2024-04-30,265.98,19126800,-6.99
"ROK",2024-05-31,253.97,22267200,-4.52
"ROK",2024-06-28,271.48,19882500,6.89
"ROK",2024-07-31,274.8,15466000,1.22
"ROK",2024-08-30,269.58,15786100,-1.9
"ROK",2024-09-30,266.04,14696100,-1.31
"ROK",2024-10-31,264.31,11467700,-0.65
"ROK",2024-11-29,293.83,23128500,11.17
"ROK",2024-12-30,284.37,18841800,-3.22
"ROL",2023-01-31,35.31,24301800,-0.37
"ROL",2023-02-28,34.27,27441300,-2.95
"ROL",2023-03-31,36.54,32024100,6.62
"ROL",2023-04-28,41.13,25846900,12.56
"ROL",2023-05-31,38.4,36962500,-6.64
"ROL",2023-06-30,41.83,29537200,8.93
"ROL",2023-07-31,39.88,31495400,-4.66
"ROL",2023-08-31,38.77,28502800,-2.78
"ROL",2023-09-29,36.57,92211100,-5.67
"ROL",2023-10-31,36.85,66230300,0.77
"ROL",2023-11-30,40.07,42287800,8.74
"ROL",2023-12-29,42.96,36861300,7.21
"ROL",2024-01-31,42.6,32729300,-0.84
"ROL",2024-02-29,43.51,49373600,2.14
"ROL",2024-03-28,45.68,37614400,4.99
"ROL",2024-04-30,43.99,41553400,-3.7
"ROL",2024-05-31,45.25,36116400,2.86
"ROL",2024-06-28,48.32,28598100,6.78
"ROL",2024-07-31,47.45,36778100,-1.8
"ROL",2024-08-30,49.86,32857800,5.08
"ROL",2024-09-30,50.25,29969100,0.78
"ROL",2024-10-31,46.84,33697500,-6.79
"ROL",2024-11-29,50.17,34375300,7.11
"ROL",2024-12-30,46.26,31920700,-7.79
"ROP",2023-01-31,421.25,9526800,-1.08
"ROP",2023-02-28,424.66,10134700,0.81
"ROP",2023-03-31,435.01,15449000,2.44
"ROP",2023-04-28,449.62,9764700,3.36
"ROP",2023-05-31,449.07,11465900,-0.12
"ROP",2023-06-30,475.35,10325700,5.85
"ROP",2023-07-31,488.16,9689100,2.69
"ROP",2023-08-31,494.11,6792500,1.22
"ROP",2023-09-29,479.47,7498300,-2.96
"ROP",2023-10-31,484.4,9571600,1.03
"ROP",2023-11-30,533.66,10678200,10.17
"ROP",2023-12-29,540.52,17850500,1.29
"ROP",2024-01-31,533.18,10360400,-1.36
"ROP",2024-02-29,540.86,10649300,1.44
"ROP",2024-03-28,556.85,9102400,2.96
"ROP",2024-04-30,508.52,12432700,-8.68
"ROP",2024-05-31,529.7,12465300,4.17
"ROP",2024-06-28,560.42,9466500,5.8
"ROP",2024-07-31,542.34,12024500,-3.23
"ROP",2024-08-30,551.96,9159000,1.77
"ROP",2024-09-30,553.98,8487700,0.37
"ROP",2024-10-31,536.1,10600300,-3.23
"ROP",2024-11-29,564.73,9116800,5.34
"ROP",2024-12-30,518.3,12406900,-8.22
"ROST",2023-01-31,115.29,40692800,1.83
"ROST",2023-02-28,107.83,44549300,-6.47
"ROST",2023-03-31,103.86,60971300,-3.68
"ROST",2023-04-28,104.45,34326400,0.57
"ROST",2023-05-31,101.4,54711900,-2.92
"ROST",2023-06-30,110.09,54757400,8.57
"ROST",2023-07-31,112.55,40537000,2.23
"ROST",2023-08-31,119.59,58241500,6.25
"ROST",2023-09-29,111.2,42348400,-7.02
"ROST",2023-10-31,114.17,47517500,2.67
"ROST",2023-11-30,128.36,51489100,12.43
"ROST",2023-12-29,136.59,43951300,6.41
"ROST",2024-01-31,138.46,35570100,1.37
"ROST",2024-02-29,147.02,36112000,6.18
"ROST",2024-03-28,145.22,49001400,-1.22
"ROST",2024-04-30,128.19,47504200,-11.73
"ROST",2024-05-31,138.29,66727400,7.88
"ROST",2024-06-28,144.16,52405300,4.24
"ROST",2024-07-31,142.08,40353200,-1.44
"ROST",2024-08-30,149.41,49459000,5.16
"ROST",2024-09-30,149.67,43924000,0.17
"ROST",2024-10-31,138.94,49777100,-7.17
"ROST",2024-11-29,154.01,68080000,10.85
"ROST",2024-12-30,151.01,48628700,-1.95
"RSG",2023-01-31,121.42,32673900,-3.23
"RSG",2023-02-28,125.41,31149900,3.29
"RSG",2023-03-31,132.02,33687000,5.27
"RSG",2023-04-28,141.2,20732100,6.95
"RSG",2023-05-31,138.28,27077500,-2.07
"RSG",2023-06-30,150.03,21741800,8.5
"RSG",2023-07-31,148.02,20661300,-1.34
"RSG",2023-08-31,141.18,24192500,-4.62
"RSG",2023-09-29,140.11,19903800,-0.76
"RSG",2023-10-31,145.99,27541200,4.2
"RSG",2023-11-30,159.11,24460600,8.99
"RSG",2023-12-29,162.66,23612900,2.23
"RSG",2024-01-31,168.79,23646900,3.77
"RSG",2024-02-29,181.1,25839900,7.29
"RSG",2024-03-28,188.83,22645300,4.27
"RSG",2024-04-30,189.62,29363500,0.42
"RSG",2024-05-31,183.18,24892400,-3.4
"RSG",2024-06-28,192.23,22078400,4.94
"RSG",2024-07-31,192.74,28709100,0.27
"RSG",2024-08-30,206.52,21201900,7.15
"RSG",2024-09-30,199.21,20049500,-3.54
"RSG",2024-10-31,196.96,19885900,-1.13
"RSG",2024-11-29,217.15,19832700,10.25
"RSG",2024-12-30,200.13,20458800,-7.84
"RTX",2023-01-31,94.58,103809500,-1.07
"RTX",2023-02-28,93.43,81307400,-1.22
"RTX",2023-03-31,93.28,112683900,-0.16
"RTX",2023-04-28,95.15,75761700,2
"RTX",2023-05-31,88.3,88215200,-7.2
"RTX",2023-06-30,93.88,100490900,6.32
"RTX",2023-07-31,84.27,165744400,-10.24
"RTX",2023-08-31,83.03,126830900,-1.47
"RTX",2023-09-29,69.45,212343300,-16.36
"RTX",2023-10-31,78.54,279283200,13.09
"RTX",2023-11-30,79.21,202458600,0.85
"RTX",2023-12-29,81.8,146169900,3.27
"RTX",2024-01-31,88.58,181117000,8.29
"RTX",2024-02-29,87.75,130832400,-0.94
"RTX",2024-03-28,95.44,183469600,8.76
"RTX",2024-04-30,99.34,179244700,4.09
"RTX",2024-05-31,106.13,137190000,6.84
"RTX",2024-06-28,98.83,131614200,-6.88
"RTX",2024-07-31,115.66,141280900,17.03
"RTX",2024-08-30,122.07,117752800,5.54
"RTX",2024-09-30,119.91,117594200,-1.77
"RTX",2024-10-31,119.74,97957100,-0.14
"RTX",2024-11-29,121.22,103779000,1.24
"RTX",2024-12-30,114.64,88189900,-5.43
"RVTY",2023-01-31,136.85,17503600,-1.87
"RVTY",2023-02-28,123.96,18381400,-9.42
"RVTY",2023-03-31,132.6,18214400,6.97
"RVTY",2023-04-28,129.92,13488100,-2.02
"RVTY",2023-05-31,114.81,19851000,-11.63
"RVTY",2023-06-30,118.27,17895200,3.01
"RVTY",2023-07-31,122.48,14922300,3.56
"RVTY",2023-08-31,116.58,14783100,-4.82
"RVTY",2023-09-29,110.27,14214100,-5.41
"RVTY",2023-10-31,82.59,20320800,-25.1
"RVTY",2023-11-30,88.62,17099400,7.3
"RVTY",2023-12-29,108.96,18084200,22.95
"RVTY",2024-01-31,106.91,16945100,-1.88
"RVTY",2024-02-29,109.32,16581900,2.25
"RVTY",2024-03-28,104.74,15607600,-4.19
"RVTY",2024-04-30,102.28,21462700,-2.35
"RVTY",2024-05-31,109.06,20472500,6.63
"RVTY",2024-06-28,104.67,16823900,-4.03
"RVTY",2024-07-31,125.46,20906100,19.86
"RVTY",2024-08-30,122.4,13836100,-2.44
"RVTY",2024-09-30,127.6,13680000,4.25
"RVTY",2024-10-31,118.52,15654600,-7.12
"RVTY",2024-11-29,116.07,22382300,-2.07
"RVTY",2024-12-30,111.24,16422900,-4.16
"SBAC",2023-01-31,286.36,14048000,6.14
"SBAC",2023-02-28,249.61,16909500,-12.83
"SBAC",2023-03-31,252.12,20619100,1.01
"SBAC",2023-04-28,251.95,10990000,-0.07
"SBAC",2023-05-31,214.99,18397800,-14.67
"SBAC",2023-06-30,224.67,18249300,4.5
"SBAC",2023-07-31,212.25,23156100,-5.53
"SBAC",2023-08-31,218.51,18608900,2.95
"SBAC",2023-09-29,194.8,14818000,-10.85
"SBAC",2023-10-31,203.04,21070800,4.23
"SBAC",2023-11-30,241.22,16783600,18.8
"SBAC",2023-12-29,247.79,14979400,2.72
"SBAC",2024-01-31,218.66,16936700,-11.76
"SBAC",2024-02-29,204.37,25859500,-6.54
"SBAC",2024-03-28,212.61,19822200,4.03
"SBAC",2024-04-30,182.6,20489400,-14.12
"SBAC",2024-05-31,193.92,20606900,6.2
"SBAC",2024-06-28,193.55,15040400,-0.19
"SBAC",2024-07-31,216.46,21070900,11.84
"SBAC",2024-08-30,224.49,17510900,3.71
"SBAC",2024-09-30,238.39,15970500,6.19
"SBAC",2024-10-31,227.27,20366900,-4.66
"SBAC",2024-11-29,225.09,18460200,-0.96
"SBAC",2024-12-30,202.28,18574100,-10.13
"SBUX",2023-01-31,103.62,128337100,10.02
"SBUX",2023-02-28,97.41,123053800,-5.99
"SBUX",2023-03-31,99.36,132244900,2
"SBUX",2023-04-28,109.05,96625800,9.75
"SBUX",2023-05-31,93.63,157232900,-14.14
"SBUX",2023-06-30,94.99,151098200,1.45
"SBUX",2023-07-31,97.4,131318200,2.54
"SBUX",2023-08-31,93.93,127061000,-3.56
"SBUX",2023-09-29,87.99,113122400,-6.32
"SBUX",2023-10-31,88.92,127987600,1.06
"SBUX",2023-11-30,96.25,186212600,8.24
"SBUX",2023-12-29,93.06,166005100,-3.31
"SBUX",2024-01-31,90.18,199092700,-3.09
"SBUX",2024-02-29,92.54,172416200,2.62
"SBUX",2024-03-28,89.12,152263000,-3.7
"SBUX",2024-04-30,86.29,177976400,-3.18
"SBUX",2024-05-31,78.82,376779600,-8.66
"SBUX",2024-06-28,76.49,217041000,-2.96
"SBUX",2024-07-31,76.59,280367200,0.13
"SBUX",2024-08-30,93.48,446264900,22.05
"SBUX",2024-09-30,96.37,198220900,3.09
"SBUX",2024-10-31,96.58,167959600,0.22
"SBUX",2024-11-29,101.91,147157200,5.52
"SBUX",2024-12-30,90.09,182299600,-11.6
"SCHW",2023-01-31,74.77,204056900,-7.01
"SCHW",2023-02-28,75.49,128463200,0.96
"SCHW",2023-03-31,50.75,1027687000,-32.77
"SCHW",2023-04-28,50.61,472627300,-0.28
"SCHW",2023-05-31,51.32,350433200,1.4
"SCHW",2023-06-30,55.2,266775400,7.56
"SCHW",2023-07-31,64.38,239357500,16.63
"SCHW",2023-08-31,57.83,185320300,-10.17
"SCHW",2023-09-29,53.67,180841000,-7.19
"SCHW",2023-10-31,50.88,242589700,-5.2
"SCHW",2023-11-30,60.23,212619900,18.38
"SCHW",2023-12-29,67.57,209541100,12.19
"SCHW",2024-01-31,61.8,187386000,-8.54
"SCHW",2024-02-29,65.85,133790800,6.55
"SCHW",2024-03-28,71.33,156023900,8.32
"SCHW",2024-04-30,72.92,161493100,2.23
"SCHW",2024-05-31,72.5,158778300,-0.58
"SCHW",2024-06-28,72.9,115246100,0.55
"SCHW",2024-07-31,64.49,256995900,-11.54
"SCHW",2024-08-30,64.66,184278300,0.26
"SCHW",2024-09-30,64.37,159096200,-0.45
"SCHW",2024-10-31,70.35,180652500,9.29
"SCHW",2024-11-29,82.49,166739000,17.26
"SCHW",2024-12-30,73.69,149913200,-10.67
"SHW",2023-01-31,231.81,34907800,-0.31
"SHW",2023-02-28,217.47,31327400,-6.19
"SHW",2023-03-31,220.83,33684900,1.55
"SHW",2023-04-28,233.37,27372900,5.68
"SHW",2023-05-31,224.38,30412700,-3.85
"SHW",2023-06-30,261.56,28427400,16.57
"SHW",2023-07-31,272.37,31154700,4.13
"SHW",2023-08-31,268.26,30283300,-1.51
"SHW",2023-09-29,251.8,25183500,-6.14
"SHW",2023-10-31,235.18,35860300,-6.6
"SHW",2023-11-30,275.88,26787500,17.31
"SHW",2023-12-29,308.63,30875300,11.87
"SHW",2024-01-31,301.19,35371400,-2.41
"SHW",2024-02-29,329.29,27067000,9.33
"SHW",2024-03-28,344.46,24803000,4.61
"SHW",2024-04-30,297.13,34939300,-13.74
"SHW",2024-05-31,301.97,37273800,1.63
"SHW",2024-06-28,296.63,36292200,-1.77
"SHW",2024-07-31,348.69,40449100,17.55
"SHW",2024-08-30,367.89,34670900,5.51
"SHW",2024-09-30,380.14,24622000,3.33
"SHW",2024-10-31,357.33,28003300,-6
"SHW",2024-11-29,396.53,56791900,10.97
"SHW",2024-12-30,338.01,29669600,-14.76
"SJM",2023-01-31,141.44,16960000,-3.57
"SJM",2023-02-28,137.84,19925800,-2.55
"SJM",2023-03-31,146.67,22693900,6.41
"SJM",2023-04-28,143.91,13363600,-1.88
"SJM",2023-05-31,137.51,22105800,-4.45
"SJM",2023-06-30,138.52,19805800,0.73
"SJM",2023-07-31,141.32,15432200,2.02
"SJM",2023-08-31,136.98,19734800,-3.07
"SJM",2023-09-29,116.15,32964400,-15.21
"SJM",2023-10-31,107.58,28386700,-7.38
"SJM",2023-11-30,104.69,29631500,-2.69
"SJM",2023-12-29,120.58,32434600,15.18
"SJM",2024-01-31,125.51,25240000,4.09
"SJM",2024-02-29,115.63,29398000,-7.87
"SJM",2024-03-28,121.11,23263400,4.74
"SJM",2024-04-30,110.51,28451000,-8.75
"SJM",2024-05-31,108.43,26862700,-1.88
"SJM",2024-06-28,105.9,25434400,-2.33
"SJM",2024-07-31,114.56,24364800,8.18
"SJM",2024-08-30,112.4,24190400,-1.89
"SJM",2024-09-30,118.69,20209200,5.6
"SJM",2024-10-31,111.25,16166900,-6.27
"SJM",2024-11-29,116.58,28600900,4.79
"SJM",2024-12-30,108.75,23491100,-6.72
"SLB",2023-01-31,54.15,198195500,6.59
"SLB",2023-02-28,50.81,164296400,-6.17
"SLB",2023-03-31,46.88,241431200,-7.73
"SLB",2023-04-28,47.12,172702000,0.51
"SLB",2023-05-31,40.9,226059200,-13.2
"SLB",2023-06-30,47.16,195305600,15.31
"SLB",2023-07-31,56.01,239416000,18.77
"SLB",2023-08-31,56.6,167903700,1.05
"SLB",2023-09-29,56.2,167302900,-0.71
"SLB",2023-10-31,53.66,170287900,-4.52
"SLB",2023-11-30,50.17,178033600,-6.5
"SLB",2023-12-29,50.41,194450900,0.48
"SLB",2024-01-31,47.17,318238700,-6.43
"SLB",2024-02-29,47.08,220366700,-0.19
"SLB",2024-03-28,53.4,162319000,13.42
"SLB",2024-04-30,46.26,227498300,-13.37
"SLB",2024-05-31,44.71,227449800,-3.35
"SLB",2024-06-28,46.26,257908800,3.47
"SLB",2024-07-31,47.34,194380600,2.33
"SLB",2024-08-30,43.13,169518200,-8.89
"SLB",2024-09-30,41.4,294663600,-4.01
"SLB",2024-10-31,39.54,285739500,-4.49
"SLB",2024-11-29,43.36,226251300,9.66
"SLB",2024-12-30,37.55,245044200,-13.4
"SMCI",2023-01-31,7.23,319093000,-11.94
"SMCI",2023-02-28,9.8,296342000,35.55
"SMCI",2023-03-31,10.65,341985000,8.67
"SMCI",2023-04-28,10.54,303213000,-1.03
"SMCI",2023-05-31,22.4,603474000,112.52
"SMCI",2023-06-30,24.92,627228000,11.25
"SMCI",2023-07-31,33.03,572367000,32.54
"SMCI",2023-08-31,27.51,911886000,-16.71
"SMCI",2023-09-29,27.42,539603000,-0.33
"SMCI",2023-10-31,23.95,699067000,-12.65
"SMCI",2023-11-30,27.35,695882000,14.2
"SMCI",2023-12-29,28.43,616106000,3.95
"SMCI",2024-01-31,52.96,1611649000,86.28
"SMCI",2024-02-29,86.61,3217526000,63.54
"SMCI",2024-03-28,101,1851509000,16.61
"SMCI",2024-04-30,85.88,1360552000,-14.97
"SMCI",2024-05-31,78.45,1343942000,-8.65
"SMCI",2024-06-28,81.93,1344961000,4.44
"SMCI",2024-07-31,70.17,1270826000,-14.35
"SMCI",2024-08-30,43.77,2209392000,-37.62
"SMCI",2024-09-30,41.64,1496665000,-4.87
"SMCI",2024-10-31,29.11,1271641400,-30.09
"SMCI",2024-11-29,32.64,2118256600,12.13
"SMCI",2024-12-30,30.68,1567252000,-6
"SNA",2023-01-31,234.6,5446500,8.86
"SNA",2023-02-28,236.11,6376400,0.64
"SNA",2023-03-31,234.41,6969700,-0.72
"SNA",2023-04-28,246.3,6541000,5.07
"SNA",2023-05-31,237.78,6589800,-3.46
"SNA",2023-06-30,275.35,5784400,15.8
"SNA",2023-07-31,260.31,5693600,-5.46
"SNA",2023-08-31,258.2,4361700,-0.81
"SNA",2023-09-29,245.18,4610000,-5.04
"SNA",2023-10-31,247.95,5677200,1.13
"SNA",2023-11-30,265.83,4223100,7.21
"SNA",2023-12-29,279.53,4964900,5.15
"SNA",2024-01-31,280.58,3898900,0.38
"SNA",2024-02-29,268.61,6455800,-4.27
"SNA",2024-03-28,288.65,8457600,7.46
"SNA",2024-04-30,261.11,7197500,-9.54
"SNA",2024-05-31,267.69,5290000,2.52
"SNA",2024-06-28,256.43,5438200,-4.21
"SNA",2024-07-31,281.59,7480600,9.81
"SNA",2024-08-30,280.25,4645500,-0.48
"SNA",2024-09-30,286.14,5764700,2.1
"SNA",2024-10-31,326.06,10135900,13.95
"SNA",2024-11-29,367.33,7374600,12.66
"SNA",2024-12-30,337.79,7957800,-8.04
"SNPS",2023-01-31,353.75,12647200,10.79
"SNPS",2023-02-28,363.76,17509100,2.83
"SNPS",2023-03-31,386.25,19060100,6.18
"SNPS",2023-04-28,371.32,12059400,-3.87
"SNPS",2023-05-31,454.96,25237200,22.53
"SNPS",2023-06-30,435.41,23342000,-4.3
"SNPS",2023-07-31,451.8,17735200,3.76
"SNPS",2023-08-31,458.89,16202800,1.57
"SNPS",2023-09-29,458.97,15981000,0.02
"SNPS",2023-10-31,469.44,16637700,2.28
"SNPS",2023-11-30,543.23,18266500,15.72
"SNPS",2023-12-29,514.91,21893600,-5.21
"SNPS",2024-01-31,533.35,36298200,3.58
"SNPS",2024-02-29,573.73,24187500,7.57
"SNPS",2024-03-28,571.5,20580800,-0.39
"SNPS",2024-04-30,530.59,20548100,-7.16
"SNPS",2024-05-31,560.8,18394800,5.69
"SNPS",2024-06-28,595.06,16493400,6.11
"SNPS",2024-07-31,558.32,17577300,-6.17
"SNPS",2024-08-30,519.58,25198600,-6.94
"SNPS",2024-09-30,506.39,24965800,-2.54
"SNPS",2024-10-31,513.61,21912800,1.43
"SNPS",2024-11-29,558.49,16216700,8.74
"SNPS",2024-12-30,486.74,28005000,-12.85
"SO",2023-01-31,62.18,74655000,-5.23
"SO",2023-02-28,58.54,78202100,-5.85
"SO",2023-03-31,64.6,120864100,10.35
"SO",2023-04-28,68.28,68986000,5.7
"SO",2023-05-31,65.37,92163800,-4.26
"SO",2023-06-30,65.83,92367100,0.7
"SO",2023-07-31,67.79,80104700,2.98
"SO",2023-08-31,64.13,71453100,-5.4
"SO",2023-09-29,61.28,82794600,-4.44
"SO",2023-10-31,63.72,101085600,3.98
"SO",2023-11-30,67.88,98281500,6.53
"SO",2023-12-29,67.06,86776400,-1.21
"SO",2024-01-31,66.49,94072600,-0.85
"SO",2024-02-29,65,103223800,-2.24
"SO",2024-03-28,69.34,83782200,6.68
"SO",2024-04-30,71.04,111199100,2.45
"SO",2024-05-31,78.17,108884900,10.04
"SO",2024-06-28,75.66,76525300,-3.21
"SO",2024-07-31,81.46,74425600,7.67
"SO",2024-08-30,84.97,96829100,4.31
"SO",2024-09-30,88.69,93941600,4.38
"SO",2024-10-31,89.53,96220500,0.95
"SO",2024-11-29,88.38,84335800,-1.28
"SO",2024-12-30,81.69,77441500,-7.57
"SOLV",2024-05-31,59.34,44732000,-8.72
"SOLV",2024-06-28,52.88,39865500,-10.89
"SOLV",2024-07-31,58.88,34687200,11.35
"SOLV",2024-08-30,64.11,24503500,8.88
"SOLV",2024-09-30,69.72,28335000,8.75
"SOLV",2024-10-31,72.58,20696700,4.1
"SOLV",2024-11-29,71.51,20700900,-1.47
"SOLV",2024-12-30,66.05,16070700,-7.64
"SPG",2023-01-31,113.39,32162100,9.35
"SPG",2023-02-28,107.76,27683700,-4.97
"SPG",2023-03-31,100.31,44618100,-6.91
"SPG",2023-04-28,101.52,22981600,1.21
"SPG",2023-05-31,94.2,31277600,-7.21
"SPG",2023-06-30,105.18,35141400,11.66
